PG.UniprotIds,PG.Genes,PG.ProteinDescriptions,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.UniquePeptides
A0A287APY3;A0A5G2QFY0;I3L8D6,CHN1,Chimaerin,NaN,NaN,3,4,NaN,NaN,2,4,NaN,NaN,2716654,1266981,NaN,NaN,6.5%;6.9%;6.6%,9.6%;10.2%;9.6%,NaN,NaN,2.34846377372742,2.34846377372742,NaN,NaN,4,4
A0A287A9X8;A0A287ABU5;A0A287AJQ1;A0A287BBQ0,IGF2BP3,Insulin like growth factor 2 mRNA binding protein 3;Insulin like growth factor 2 mRNA binding protein 3;Insulin-like growth factor 2 mRNA-binding protein 3;Insulin like growth factor 2 mRNA binding protein 3,NaN,NaN,1,2,NaN,NaN,1,2,NaN,NaN,413940.9,1249799,NaN,NaN,3.7%;4%;3.4%;3.7%,5.9%;6.4%;5.5%;6%,NaN,NaN,2.36310768127441,2.36310768127441,NaN,NaN,2,2
A0A287AXL6;A0A5G2RKS0;A0A5S6HA01;A7Y521,COPS4,COP9 signalosome complex subunit 4,NaN,NaN,1,4,NaN,NaN,1,3,NaN,NaN,725794.2,1205011,NaN,NaN,5.7%;5.7%;5.2%;4.9%,12.3%;12.2%;11.1%;10.6%,NaN,NaN,2.60474753379822,2.60474753379822,NaN,NaN,3,3
A0A287AP11;A0A5G2QY85;F1SHL3,SEC23A,Protein transport protein SEC23,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,344938.3,290888.1,NaN,NaN,1.9%;1.8%;1.7%,1.9%;1.8%;1.7%,NaN,NaN,1.4762796163559,1.4762796163559,NaN,NaN,1,1
A0A5G2QQP1;F1RSG8,TCEA1,Transcription elongation factor A1,NaN,NaN,1,2,NaN,NaN,1,1,NaN,NaN,1186663,729757.7,NaN,NaN,22.7%;8.5%,22.7%;8.5%,NaN,NaN,0.535259366035461,0.535259366035461,NaN,NaN,1,1
A0A286ZP24;A0A286ZQP6;A0A287A9K4;A0A287AY17;A0A287B676;A0A287BM04;I3L9H8,STAU1,Staufen double-stranded RNA binding protein 1;Staufen double-stranded RNA binding protein 1;Staufen double-stranded RNA binding protein 1;Staufen double-stranded RNA binding protein 1;Double-stranded RNA-binding protein Staufen homolog 1 isoform b;Staufen double-stranded RNA binding protein 1;Staufen double-stranded RNA binding protein 1,NaN,NaN,1,4,NaN,NaN,1,3,NaN,NaN,3012095,1275470,NaN,NaN,2.1%;1.6%;2.2%;2.2%;1.8%;1.9%;1.9%,7.1%;5.4%;7.5%;7.4%;6.2%;6.4%;6.4%,NaN,NaN,2.31830143928528,2.31830143928528,NaN,NaN,3,3
A0A286ZZM8;A0A287A1V9;A0A5G2QPY2,DHRS7B,Dehydrogenase/reductase 7B,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,488717,18886.1,NaN,NaN,3.1%;3.1%;3.2%,4.9%;4.9%;5.2%,NaN,NaN,1.31332063674927,1.31332063674927,NaN,NaN,2,2
A0A287AAH8;A0A287AJT7;A0A287B539,RPL28;RPL28;,60S ribosomal protein L28,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,145628.9,NaN,NaN,NaN,11.4%;5.8%;6.6%,NaN,NaN,NaN,-0.869474530220032,NaN,NaN,NaN,1,NaN
A0A287AI01;A0A287AT82;A0A287B2T8;I3LIP6,ASPH,Aspartate beta-hydroxylase,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2440048,NaN,NaN,NaN,2.3%;2.2%;2.4%;2.3%,NaN,NaN,NaN,-0.753724634647369,NaN,NaN,NaN,1,NaN
A0A286ZVF7;A0A287ATR6;A0A5G2RIL0;K9IVF4,SEPHS1,"Selenide, water dikinase;Selenide, water dikinase;Selenide, water dikinase;Selenide, water dikinase",NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,141180.3,NaN,NaN,NaN,4.5%;3.6%;3.9%;3.8%,NaN,NaN,NaN,1.40496790409088,NaN,NaN,NaN,1,NaN
A0A287ABT4;A0A5G2QIV9;A0A5G2QL09;D0G777;F1SER1;I3LJR6,MAT2A;MAT1A;MAT2A;MAT2A;MAT1A;MAT2A,Methionine adenosyltransferase;S-adenosylmethionine synthase;S-adenosylmethionine synthase;S-adenosylmethionine synthase;S-adenosylmethionine synthase;S-adenosylmethionine synthase,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,52028.65,627683.8,NaN,NaN,4%;3.1%;3%;2.8%;2.7%;3%,4%;3.1%;3%;2.8%;2.7%;3%,NaN,NaN,2.09561133384705,2.09561133384705,NaN,NaN,1,1
A0A286ZRV5;A0A287BP77;A0A5G2QJ85;F1RMN9,TRIM3,Tripartite motif containing 3,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,141931.7,NaN,NaN,NaN,8.6%;8.2%;6.4%;5.1%,NaN,NaN,NaN,1.91488873958588,NaN,NaN,NaN,1,NaN
A0A287AHN2;A0A287AI98;A0A287AV57;A0A287B3T0;I3L9R9,ATXN2L,Ataxin 2 like,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,95130.14,1126960,NaN,NaN,0.9%;1%;0.9%;1%;1%,0.9%;1%;0.9%;1%;1%,NaN,NaN,1.01741802692413,1.01741802692413,NaN,NaN,1,1
A0A286ZVD4;A0A5G2RBM1;I3LPY8,PANK4,4'-phosphopantetheine phosphatase,NaN,NaN,1,2,NaN,NaN,1,2,NaN,NaN,37902.08,235757.1,NaN,NaN,1.5%;1.5%;1.4%,1.9%;1.9%;1.8%,NaN,NaN,0.396936118602753,0.396936118602753,NaN,NaN,3,3
A0A287AK42;A0A5G2QD75,PDCL3,Phosducin like 3,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,537771.9,NaN,NaN,NaN,5%;5%,NaN,NaN,NaN,0.777951061725616,NaN,NaN,NaN,1,NaN
A0A287BDZ6;A0A5G2QEK1;A0A5G2QJL5,FERMT2,Fermitin family member 2,NaN,NaN,2,1,NaN,NaN,1,1,NaN,NaN,215626.5,752567.6,NaN,NaN,2%;2.2%;1.8%,2%;2.2%;1.8%,NaN,NaN,0.69871187210083,0.69871187210083,NaN,NaN,1,1
A0A287AG37;I3LPH5,G3BP2,G3BP stress granule assembly factor 2,NaN,NaN,1,3,NaN,NaN,1,3,NaN,NaN,313451.4,2402782,NaN,NaN,1.8%;1.7%,14.3%;13.3%,NaN,NaN,0.637589514255524,0.637589514255524,NaN,NaN,3,3
A0A286ZYD7;A0A287AA60;A0A287AFI8;A0A287AQA3;A0A287B202;A0A287B248;A0A287B2Z9;A0A287B767;F1S8P5,CDC42BPA,Non-specific serine/threonine protein kinase,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,NaN,654844.8,NaN,NaN,NaN,1.7%;1.8%;2%;1.8%;1.8%;1.7%;1.8%;1.9%;1.9%,NaN,NaN,NaN,1.85654866695404,NaN,NaN,NaN,2,NaN
A0A287BA12;F1SMW4,VPS4B,Vesicle-fusing ATPase,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,117010.4,141472.2,NaN,NaN,1.6%;1.8%,1.6%;1.8%,NaN,NaN,0.210709407925606,0.210709407925606,NaN,NaN,1,1
I3LIC6,CNOT1,CCR4-NOT transcription complex subunit 1,NaN,NaN,4,5,NaN,NaN,4,5,NaN,NaN,531486.4,2211958,NaN,NaN,1.8%,1.9%,NaN,NaN,2.14346265792847,2.14346265792847,NaN,NaN,6,6
I3L804,YARS1,Tyrosine--tRNA ligase,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,79383.29,320431.8,NaN,NaN,2.8%,4.5%,NaN,NaN,1.26971876621246,1.26971876621246,NaN,NaN,2,2
A0A286ZPU3;F1SAU5,XRN2,5'-3' exoribonuclease,NaN,NaN,2,1,NaN,NaN,1,1,NaN,NaN,717643.4,1340039,NaN,NaN,1.3%;1.4%,1.3%;1.4%,NaN,NaN,1.23884451389313,1.23884451389313,NaN,NaN,1,1
A0A287A4S4;A0A287A7X5;A0A287B0E7;A0A287BDQ6;A0A5G2QFS3;A0A5G2QKA4;I3L777,RPAP3,RNA polymerase II associated protein 3,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,NaN,861539.2,NaN,NaN,NaN,3.8%;4.2%;4.2%;3.9%;4.4%;4.2%;4.1%,NaN,NaN,NaN,2.0164041519165,NaN,NaN,NaN,2,NaN
A0A287AZX9;A0A5S6HMR6;F1RYQ0;P23687,PREP,Prolyl endopeptidase,NaN,NaN,1,2,NaN,NaN,1,2,NaN,NaN,408978.3,131479.9,NaN,NaN,2.1%;2%;2%;2.1%,3.8%;3.7%;3.8%;3.9%,NaN,NaN,1.54823911190033,1.54823911190033,NaN,NaN,2,2
A0A287B4Y0,BORCS7,BLOC-1-related complex subunit 7,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1680548,NaN,NaN,NaN,12.2%,NaN,NaN,NaN,0.581932902336121,NaN,NaN,NaN,1,NaN
A0A5G2QII0;A0A5G2QXX4;F1RUH5,DEK,SAP domain-containing protein;SAP domain-containing protein;Protein DEK,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,965311.9,717656.8,NaN,NaN,3.1%;3.1%;3.2%,3.1%;3.1%;3.2%,NaN,NaN,0.963279783725739,0.963279783725739,NaN,NaN,1,1
A0A5G2QK28;A0A5G2R6P1;F1RQB3;P20112,SPARC,Osteonectin;Osteonectin;Osteonectin;SPARC,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2555092,NaN,NaN,NaN,6.2%;5.7%;6.2%;6.3%,NaN,NaN,NaN,1.97475063800812,NaN,NaN,NaN,1,NaN
A0A5G2Q8L5;A0A5G2QCG1;A0A5G2QLI5;A0A5G2R2A4,UEVLD,UEV domain-containing protein;Uncharacterized protein;UEV domain-containing protein;UEV domain-containing protein,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,19073.08,66003.99,NaN,NaN,2.1%;5%;2.6%;2.2%,2.1%;5%;2.6%;2.2%,NaN,NaN,-0.338843524456024,-0.338843524456024,NaN,NaN,2,2
A0A5G2QNW1;F1S827,SERBP1,SERPINE1 mRNA binding protein 1;Plasminogen activator inhibitor 1 RNA-binding protein isoform 1,NaN,NaN,3,NaN,NaN,NaN,2,NaN,NaN,NaN,2484916,NaN,NaN,NaN,12.6%;12%,NaN,NaN,NaN,1.46851432323456,NaN,NaN,NaN,2,NaN
A0A287A7M2;A0A287B9S8;A0A287BCA4,SSC5D,Scavenger receptor cysteine rich family member with 5 domains,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,368470.4,NaN,NaN,NaN,1.7%;1.7%;1.5%,NaN,NaN,NaN,-0.190730094909668,NaN,NaN,NaN,1,NaN
A0A286ZUX3;F1RUC1;I3L5M8;K7GPT4,CUL4B,CULLIN_2 domain-containing protein,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0%;0%;0%;0%,NaN,NaN,NaN,-0.405314534902573,NaN,NaN,NaN,0,NaN
A0A287BF97,EEF1D,Uncharacterized protein,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,358332.6,NaN,NaN,NaN,2%,NaN,NaN,NaN,1.11613154411316,NaN,NaN,NaN,1,NaN
A0A287AVR3,NFKB1,Nuclear factor NF-kappa-B p105 subunit,NaN,NaN,2,4,NaN,NaN,2,4,NaN,NaN,314448.1,1963938,NaN,NaN,1.9%,4.8%,NaN,NaN,2.45979952812195,2.45979952812195,NaN,NaN,5,5
P03970,INHBA,Inhibin beta A chain,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,21358.65,NaN,NaN,NaN,1.7%,NaN,NaN,NaN,-0.916734993457794,NaN,NaN,NaN,1,NaN
F1SUU1,PLEKHM2,Pleckstrin homology and RUN domain containing M2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,68748.3,NaN,NaN,NaN,1.9%,NaN,NaN,NaN,1.5147043466568,NaN,NaN,NaN,1,NaN
A0A5G2QLY5;A0A5G2QV12;A0A5G2R2I9;F1SML4,SND1,Staphylococcal nuclease domain-containing protein,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,1224592,644802.4,NaN,NaN,0.9%;0.9%;0.9%;0.9%,0.9%;0.9%;0.9%;0.9%,NaN,NaN,1.32343411445618,1.32343411445618,NaN,NaN,1,1
F1SDQ7,MATN4,Matrilin 4,NaN,NaN,3,3,NaN,NaN,2,3,NaN,NaN,1104097,195624.4,NaN,NaN,4.2%,5.6%,NaN,NaN,2.04902625083923,2.04902625083923,NaN,NaN,3,3
K7GQ87;K7GQW0,IGF2BP2,Insulin like growth factor 2 mRNA binding protein 2,NaN,NaN,1,4,NaN,NaN,1,4,NaN,NaN,175950.7,2175644,NaN,NaN,1.2%;1.3%,7.9%;8.5%,NaN,NaN,1.88434374332428,1.88434374332428,NaN,NaN,4,4
A0A286ZYK1;A0A287A230;A0A287B624;A0A287BSN1;A0A5G2RGC5;F1SHM3,SYNJ1,Phosphoinositide 5-phosphatase,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,167074.7,NaN,NaN,NaN,1%;1.2%;1%;1.2%;1.1%;1.2%,NaN,NaN,NaN,2.41144561767578,NaN,NaN,NaN,1,NaN
A0A287AM03;A0A5G2QGS1;A0A5G2QHV8;A0A5G2RA29;F1S313,MED8,Mediator of RNA polymerase II transcription subunit 8,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,135949.1,NaN,NaN,NaN,4%;5.9%;4%;5.1%;6.3%,NaN,NaN,NaN,-0.359688580036163,NaN,NaN,NaN,1,NaN
Q29361,RPL35,60S ribosomal protein L35,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,574150.4,NaN,NaN,NaN,10.6%,NaN,NaN,NaN,1.7284609079361,NaN,NaN,NaN,1,NaN
A0A5K1TX87;F1S6H6,CC2D1B,Coiled-coil and C2 domain containing 1B,NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,631765.3,NaN,NaN,NaN,2.7%;2.7%,NaN,NaN,NaN,0.341754645109177,NaN,NaN,NaN,1,NaN
A0A287AWS0,MRPL41,Mitochondrial ribosomal protein L41,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,35759.79,153653.4,NaN,NaN,9.6%,5.2%,NaN,NaN,0.355726361274719,0.355726361274719,NaN,NaN,2,2
A0A286ZTK1,XPO1,Exportin 1,NaN,NaN,3,8,NaN,NaN,3,5,NaN,NaN,2981910,7752478,NaN,NaN,2.5%,6.4%,NaN,NaN,2.19021892547607,2.19021892547607,NaN,NaN,6,6
A0A287AGD7;A0A287BLR4;A0A287BQ98;I3LC31,NUP205,Nucleoporin 205,NaN,NaN,1,2,NaN,NaN,1,1,NaN,NaN,22321.65,135487,NaN,NaN,0.7%;0.7%;0.7%;0.7%,0.5%;0.5%;0.4%;0.4%,NaN,NaN,1.63956499099731,1.63956499099731,NaN,NaN,2,2
A0A5G2RFB3;F2Z517,ARGLU1,Arginine and glutamate rich 1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,274045.6,NaN,NaN,NaN,2.9%;2.9%,NaN,NaN,NaN,-0.47493788599968,NaN,NaN,NaN,1,NaN
A0A286ZUQ0;A0A287ABW7;A0A287AHT4;A0A5G2REF4;F1S4T0;F1SHY0,SOS1;SOS1;SOS1;SOS2;SOS1;SOS2,Son of sevenless homolog 1;Uncharacterized protein;Uncharacterized protein;SOS Ras/Rho guanine nucleotide exchange factor 2;Uncharacterized protein;SOS Ras/Rho guanine nucleotide exchange factor 2,NaN,NaN,1,2,NaN,NaN,1,1,NaN,NaN,137664.4,2.045326E+07,NaN,NaN,0.8%;0.9%;0.9%;0.8%;0.8%;0.8%,0.8%;0.9%;0.9%;0.8%;0.8%;0.8%,NaN,NaN,0.381969958543777,0.381969958543777,NaN,NaN,1,1
A0A287APB2;A0A287B8Y9;A0A287BB84;A0A5G2R435;A0A5G2R8S1,EPN2,Epsin 2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,516663.8,NaN,NaN,NaN,2.2%;1.8%;2%;2%;1.9%,NaN,NaN,NaN,0.901123106479645,NaN,NaN,NaN,1,NaN
A0A286ZUT6;A0A286ZYK6;A0A287A579;A0A287B381;F1S317;I3LFV9;I3LKZ5;I3LR05,AKAP9,A-kinase anchoring protein 9,NaN,NaN,2,2,NaN,NaN,2,2,NaN,NaN,270291.9,541422.4,NaN,NaN,0.6%;0.6%;0.6%;0.6%;0.6%;0.6%;0.6%;0.6%,0.8%;0.8%;0.8%;0.8%;0.8%;0.8%;0.8%;0.8%,NaN,NaN,1.49408376216888,1.49408376216888,NaN,NaN,3,3
A0A286ZPT0;A0A287B4D8;F1SL54,COPB2,Coatomer subunit beta';Beta'-coat protein;Coatomer subunit beta',NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,358799.1,160684.6,NaN,NaN,2.6%;3.3%;2.6%,1.3%;1.6%;1.3%,NaN,NaN,1.17177975177765,1.17177975177765,NaN,NaN,2,2
A0A286ZRJ0;F1RJV5,PDLIM4,PDZ and LIM domain 4,NaN,NaN,1,3,NaN,NaN,1,3,NaN,NaN,283409.9,2187183,NaN,NaN,3.4%;3%,8.4%;7.6%,NaN,NaN,1.65856683254242,1.65856683254242,NaN,NaN,3,3
A0A287AY91;A0A287BSI0;F1SE09;I3LMV3,VIPAS39,Spermatogenesis-defective protein 39 homolog,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1.364067E+07,NaN,NaN,NaN,2.3%;1.9%;2.1%;2%,NaN,NaN,NaN,-1.05012154579163,NaN,NaN,NaN,1,NaN
I3L7E5,MCM3,DNA replication licensing factor MCM3,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,53681.21,214635.2,NaN,NaN,2.2%,1.7%,NaN,NaN,2.38927841186523,2.38927841186523,NaN,NaN,2,2
A0A5G2QLY4;A0A5G2R1U6;A0A5G2R6D4;F1RTI9;K7GLQ2;K7GNV1,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",NaN,NaN,1,2,NaN,NaN,1,1,NaN,NaN,24866.28,55634.49,NaN,NaN,0.7%;0.7%;0.8%;0.7%;0.7%;0.7%,1%;1%;1.1%;1%;0.9%;0.9%,NaN,NaN,-0.673787951469421,-0.673787951469421,NaN,NaN,2,2
A0A286ZLJ6;A0A287AMS8;F1RNI3,PRPF31,Pre-mRNA-processing factor 31,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,475932.4,1337410,NaN,NaN,3.7%;3.4%;3.4%,3.7%;3.4%;3.4%,NaN,NaN,2.25161194801331,2.25161194801331,NaN,NaN,1,1
A0A5G2R9Q2;F1SKJ5,EIF3D,Eukaryotic translation initiation factor 3 subunit D,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,91687.09,NaN,NaN,NaN,2.9%;2.9%,NaN,NaN,NaN,0.4205282330513,NaN,NaN,NaN,1,NaN
A0A287A5F9;A0A287B9C6;A0A5G2QSF5;F1RY43,PDP1,Pyruvate dehyrogenase phosphatase catalytic subunit 1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1394154,NaN,NaN,NaN,4.4%;4.4%;4.7%;4.7%,NaN,NaN,NaN,0.204352334141731,NaN,NaN,NaN,1,NaN
A0A287AZ57,NUP62,Nucleoporin 62,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,874309.8,NaN,NaN,NaN,2.9%,NaN,NaN,NaN,1.59225404262543,NaN,NaN,NaN,1,NaN
A0A5G2QJ86;I3LA16,RNMT,mRNA cap guanine-N7 methyltransferase,NaN,NaN,5,1,NaN,NaN,3,1,NaN,NaN,4391478,3996185,NaN,NaN,7.8%;8%,2.1%;2.2%,NaN,NaN,1.8050149679184,1.8050149679184,NaN,NaN,3,3
A0A287AZ33;A0A5G2R368;F1SAN0;I3LSJ6;I3LTF7,WIZ,Uncharacterized protein;Uncharacterized protein;Protein Wiz isoform X2;Uncharacterized protein;Uncharacterized protein,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,72467.52,44028.89,NaN,NaN,0.8%;2%;1.5%;0.9%;1.1%,0.8%;2%;1.5%;0.9%;1.1%,NaN,NaN,2.68522143363953,2.68522143363953,NaN,NaN,1,1
A0A287BBL0;A0A287BEA1;F1S4N6;I3LA60,FEZ2,Fasciculation and elongation protein zeta 2,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,69397.55,NaN,NaN,NaN,5.4%;5.1%;6.1%;5.1%,NaN,NaN,NaN,1.12845885753632,NaN,NaN,NaN,1,NaN
F1SCI4,AKAP13,Uncharacterized protein,NaN,NaN,2,2,NaN,NaN,2,2,NaN,NaN,1330550,182154,NaN,NaN,3.7%,2.1%,NaN,NaN,1.00898396968842,1.00898396968842,NaN,NaN,3,3
A0A5G2Q7B1;F1SJK6,HACD3,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,48792.37,NaN,NaN,NaN,3.2%;3%,NaN,NaN,NaN,0.221054866909981,NaN,NaN,NaN,1,NaN
A0A481C468;A0A5G2R073;A0A5G2REM3;I3LBW6,SEPTIN10,Septin,NaN,NaN,3,3,NaN,NaN,2,3,NaN,NaN,5781163,4194265,NaN,NaN,8.4%;8.5%;8.4%;8.4%,8.4%;8.5%;8.4%;8.4%,NaN,NaN,1.5799366235733,1.5799366235733,NaN,NaN,3,3
Q06A96,SNRPB2,RU2B,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,576917,91782.18,NaN,NaN,8.9%,8.9%,NaN,NaN,1.53811609745026,1.53811609745026,NaN,NaN,1,1
A0A286ZSR2,PHAX,Phosphorylated adapter RNA export protein,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,12924.45,NaN,NaN,NaN,3%,NaN,NaN,NaN,1.26565754413605,NaN,NaN,NaN,1,NaN
A0A5G2RJ31;I3LFB1,PPP1R8,Protein phosphatase 1 regulatory subunit 8,NaN,NaN,2,3,NaN,NaN,2,2,NaN,NaN,253136.7,966102.4,NaN,NaN,5.6%;5.4%,5.6%;5.4%,NaN,NaN,2.12799763679504,2.12799763679504,NaN,NaN,2,2
A0A287ATX4;A0A5G2QSR4;F1SMK2,WASL,Neural Wiskott-Aldrich syndrome protein;WASP like actin nucleation promoting factor;WASP like actin nucleation promoting factor,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,NaN,3439015,NaN,NaN,NaN,6.5%;6.5%;6.5%,NaN,NaN,NaN,0.888153553009033,NaN,NaN,NaN,2,NaN
A0A5G2RBY6;I3LJZ5,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component;RTF1 homolog, Paf1/RNA polymerase II complex component",NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,369984,62364.49,NaN,NaN,1.5%;1.4%,1.7%;1.6%,NaN,NaN,0.592886447906494,0.592886447906494,NaN,NaN,2,2
A0A287AL45;A0A287AT76;A0A287B8I3,FAM107B,Protein FAM107B isoform c;Uncharacterized protein;Uncharacterized protein,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,177780.8,NaN,NaN,NaN,5.7%;6.9%;2.9%,NaN,NaN,NaN,-0.512833595275879,NaN,NaN,NaN,1,NaN
A0A480QG80;A0A5G2QEN4;F1S9K1,IARS2,Isoleucyl-tRNA synthetase,NaN,NaN,1,3,NaN,NaN,1,3,NaN,NaN,359693.8,1369695,NaN,NaN,2.1%;2.1%;2.2%,4.8%;4.9%;5.1%,NaN,NaN,2.30335521697998,2.30335521697998,NaN,NaN,3,3
F1RQ08,PLCB3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase",NaN,NaN,3,NaN,NaN,NaN,2,NaN,NaN,NaN,631465.3,NaN,NaN,NaN,2.4%,NaN,NaN,NaN,2.54860639572144,NaN,NaN,NaN,2,NaN
A0A287APK1;A0A287ATM9;A0A5G2RBM7;F1SDG5,VPS45,Vacuolar protein sorting 45 homolog,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,765817.1,852293.5,NaN,NaN,2.6%;2.6%;2.7%;2.5%,2.6%;2.6%;2.7%;2.5%,NaN,NaN,1.75794041156769,1.75794041156769,NaN,NaN,1,1
A0A287ALW8;A0A5G2Q796;A0A5G2QAY3;I3L7D3,SYN2,Synapsin II,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,258532,127066.6,NaN,NaN,2%;2.1%;1.7%;2.1%,2%;2.1%;1.7%;2.1%,NaN,NaN,2.1453115940094,2.1453115940094,NaN,NaN,1,1
A0A5G2R8R0;I3LER3,MYH9,Myosin heavy chain 9,NaN,NaN,3,NaN,NaN,NaN,2,NaN,NaN,NaN,794270.1,NaN,NaN,NaN,12.5%;12%,NaN,NaN,NaN,0.980449974536896,NaN,NaN,NaN,2,NaN
A0A287B778;A0A5G2R777;I3L6C1,UBE2O,Ubiquitin conjugating enzyme E2 O,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,6153676,NaN,NaN,NaN,1.2%;1.4%;1.3%,NaN,NaN,NaN,1.37923610210419,NaN,NaN,NaN,1,NaN
F1S402,BIRC6,Baculoviral IAP repeat containing 6,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,132451.4,41391.19,NaN,NaN,0.2%,0.2%,NaN,NaN,-0.891537964344025,-0.891537964344025,NaN,NaN,1,1
